Image Name,PSNR,SSIM
PCSlice5662.dat,20.97369236258764,0.923466219136305
PCSlice5663.dat,20.324621568724744,0.9106661294298085
PCSlice5664.dat,19.529403230046643,0.8828620192356796
PCSlice5665.dat,23.438450177315545,0.9534535364874133
PCSlice5666.dat,19.31006610929495,0.8524853033807847
PCSlice5667.dat,19.398276617034014,0.8745777506261102
PCSlice5668.dat,19.862019161067977,0.8884372990858811
PCSlice5669.dat,20.367720346210824,0.9161590140919926
PCSlice5670.dat,21.043276213187873,0.928425907784868
PCSlice5671.dat,18.10277165272305,0.8335522256638682
PCSlice5672.dat,19.435557392460115,0.8768674367917062
PCSlice5673.dat,20.803942874451963,0.936136284145173
PCSlice5674.dat,20.553391833344243,0.9307815000128288
PCSlice5675.dat,19.90059821230429,0.9034997443142413
PCSlice5676.dat,20.746617545541998,0.92128849580847
PCSlice5677.dat,19.344581620424826,0.8674680272020197
PCSlice5678.dat,19.669486661995734,0.8804476560413147
PCSlice5679.dat,19.57317494740844,0.8907394844098856
PCSlice5680.dat,20.317279651079044,0.9302741795827575
PCSlice5681.dat,20.331487980365527,0.9188613420483295
PCSlice5682.dat,20.1234214385101,0.9133763307814907
PCSlice5683.dat,20.49025730428034,0.9196370990088747
PCSlice5684.dat,20.575554942611603,0.9239840416471891
PCSlice5685.dat,18.00729837791448,0.8402705138086244
PCSlice5686.dat,20.406830075133353,0.919789948033722
PCSlice5687.dat,21.07666660830352,0.929855041073079
PCSlice5688.dat,21.491871934475135,0.9474040414832957
PCSlice5689.dat,19.225473336725628,0.8596838703984511
PCSlice5690.dat,20.80180108609971,0.9395576783492113
PCSlice5691.dat,19.411603107855534,0.8743973739032316
PCSlice5692.dat,20.444585061872594,0.9189343584604358
PCSlice5693.dat,19.523316745323783,0.8952768978347726
PCSlice5694.dat,20.914897757592996,0.9418412619953662
PCSlice5695.dat,18.115391978960975,0.8424691123060568
PCSlice5696.dat,20.289375251408753,0.9047124416850094
PCSlice5697.dat,20.306646001843003,0.9126444237409937
PCSlice5698.dat,21.242450076059765,0.9295267079441483
PCSlice5699.dat,20.299076659240104,0.9270329192481054
PCSlice5700.dat,21.225270241181743,0.9321489929610585
PCSlice5701.dat,20.19855721752055,0.9130148317939097
PCSlice5702.dat,20.046332428288103,0.9095846577850228
PCSlice5703.dat,19.252431299688986,0.8673677030601057
PCSlice5704.dat,20.40173380950349,0.9200853837261129
PCSlice5705.dat,20.87391916085892,0.9289610046951903
PCSlice5706.dat,18.923211093049467,0.8462019794855522
PCSlice5707.dat,19.295078073733343,0.868597225745026
PCSlice5708.dat,19.665681027861076,0.8843147451401595
PCSlice5709.dat,21.863783747632752,0.9385473191627202
PCSlice5710.dat,22.815019402561937,0.9471918227480736
PCSlice5711.dat,19.828749891887842,0.9001089489039702
PCSlice5712.dat,20.814688117174885,0.9215816348014635
PCSlice5713.dat,19.47846070112121,0.8991194116122669
PCSlice5714.dat,19.722811196338533,0.8904153255884427
PCSlice5715.dat,19.361798312978962,0.8715216676039795
PCSlice5716.dat,19.551870366907668,0.9066612833523868
PCSlice5717.dat,19.179450609452314,0.8623399453365527
PCSlice5718.dat,20.18423342007802,0.9128922681298763
PCSlice5719.dat,19.26509865583108,0.8591874962181124
PCSlice5720.dat,19.283318508587598,0.8700528559881217
PCSlice5721.dat,22.310554760694643,0.9493563660395057
PCSlice5722.dat,22.451974381760238,0.9446103117044328
PCSlice5723.dat,20.3970388596195,0.9355453014601796
PCSlice5724.dat,21.38078179280314,0.9268811408348684
PCSlice5725.dat,19.672836692372353,0.8970449278295977
PCSlice5726.dat,17.217925082326737,0.8142459370779772
PCSlice5727.dat,20.26578098672506,0.9146474252307805
PCSlice5728.dat,20.81290058663999,0.9245750627616794
